size	state	dataset	V7	pacbio_frag_ID	steps	inter_chr	inter_char_proportion	num_chr	max_span	min_coordinate	max_coordinate	max_int_dist	min_int_dist	sum_dists	first_to_last_frag_dist	chr	different_compartment_ints_number	number_of_compartment_types	compartment	number_of_compartments	different_compartment_index_ints_number	first_compartment	percentage_downstream	number_of_simplified_chrom_states	simplified_chrom_state	class	full_dataset_ID
short	ns	21SEP	114460	ns_21SEP_short_114460	1	1	1	2	NA	83748527	158710612	-Inf	Inf	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114488	ns_21SEP_short_114488	3	1	0.3333333333333333	2	NA	18032655	81456140	610107	557392	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114493	ns_21SEP_short_114493	7	0	0	1	1513901	131958316	133473169	1354663	79709	2660760	1315678	chr8	0	1	minus	1	0	minus	0.42857142857142855	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	114544	ns_21SEP_short_114544	3	1	0.3333333333333333	2	NA	49459660	125927913	55587	753	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	114571	ns_21SEP_short_114571	2	1	0.5	2	NA	66895133	77185116	271400	271400	NA	NA	*	0	1	plus	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114587	ns_21SEP_short_114587	2	2	1	2	NA	85577336	104053532	-Inf	Inf	NA	NA	*	0	1	plus	2	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114634	ns_21SEP_short_114634	2	0	0	1	196878855	25900237	222780548	196878855	74482616	271361471	122396239	chr1	0	1	plus	3	2	plus	0.5	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	114642	ns_21SEP_short_114642	1	0	0	1	20249821	6791833	27042684	20249821	20249821	20249821	20249821	chr3	0	1	minus	2	1	minus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	114674	ns_21SEP_short_114674	3	1	0.3333333333333333	2	NA	35514802	81647735	21795	20070	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114691	ns_21SEP_short_114691	5	0	0	1	65247263	35297769	100545143	65247263	6448	129601020	893506	chr9	0	1	plus	2	2	plus	0.8	1	Active	1	ns short 21SEP
short	ns	21SEP	114707	ns_21SEP_short_114707	1	0	0	1	10477273	129332935	139810972	10477273	10477273	10477273	10477273	chr2	0	1	minus	2	1	minus	0	1	Inactive	1	ns short 21SEP
short	ns	21SEP	114747	ns_21SEP_short_114747	3	1	0.3333333333333333	2	NA	55965474	185455195	10258007	9840744	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	114771	ns_21SEP_short_114771	3	2	0.6666666666666666	2	NA	2164878	132848220	592748	592748	NA	NA	*	0	1	minus	2	2	minus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114774	ns_21SEP_short_114774	3	1	0.3333333333333333	2	NA	9141500	121651022	298375	19467	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	114836	ns_21SEP_short_114836	3	1	0.3333333333333333	2	NA	6677792	133785383	917961	381130	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	114851	ns_21SEP_short_114851	1	0	0	1	218213	15700573	15919094	218213	218213	218213	218213	chr21	1	2	non_unique_compartment	2	1	minus	1	1	Active	1	ns short 21SEP
short	ns	21SEP	114852	ns_21SEP_short_114852	3	0	0	1	1774995	125443520	127218852	1559712	77098	1929191	1774995	chr12	1	2	non_unique_compartment	2	1	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	114873	ns_21SEP_short_114873	1	1	1	2	NA	61572706	191853599	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114935	ns_21SEP_short_114935	4	2	0.5	2	NA	8342911	55804650	692612	126059	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114946	ns_21SEP_short_114946	4	2	0.5	2	NA	5777615	35664626	4623897	353691	NA	NA	*	2	2	non_unique_compartment	3	3	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	114985	ns_21SEP_short_114985	4	0	0	1	14371170	12701624	27073638	14371170	176507	18862512	14313226	chr9	2	2	non_unique_compartment	4	3	plus	0.25	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115019	ns_21SEP_short_115019	2	0	0	1	3577064	42481392	46060268	3577064	2858	3579922	3574206	chr4	0	1	minus	1	0	minus	0.5	1	Inactive	1	ns short 21SEP
short	ns	21SEP	115076	ns_21SEP_short_115076	2	0	0	1	2758618	54418601	57178174	2750897	7721	2758618	2758618	chr10	1	2	non_unique_compartment	2	1	minus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115103	ns_21SEP_short_115103	2	0	0	1	749848	9901652	10654536	749848	3791	753639	746057	chr1	0	1	plus	1	0	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	115110	ns_21SEP_short_115110	2	1	0.5	2	NA	22250014	114714874	84966	84966	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115125	ns_21SEP_short_115125	2	0	0	1	183843	51169379	51354183	176105	7738	183843	183843	chr5	1	2	non_unique_compartment	2	1	plus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	115143	ns_21SEP_short_115143	5	1	0.2	2	NA	115090986	236198993	46100970	105575	NA	NA	*	3	2	non_unique_compartment	3	3	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115166	ns_21SEP_short_115166	4	2	0.5	2	NA	49953210	98327650	40710169	2000345	NA	NA	*	0	1	minus	3	3	minus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115167	ns_21SEP_short_115167	5	2	0.4	2	NA	87652206	107714358	12439269	35123	NA	NA	*	4	2	non_unique_compartment	4	4	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115176	ns_21SEP_short_115176	4	0	0	1	14193199	41617560	55810893	14193199	46214	28214030	264796	chr6	0	1	plus	2	2	plus	0.5	1	Active	1	ns short 21SEP
short	ns	21SEP	115198	ns_21SEP_short_115198	2	1	0.5	2	NA	123223774	215652014	22850415	22850415	NA	NA	*	0	1	minus	3	2	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115228	ns_21SEP_short_115228	3	0	0	1	2215877	134629847	136847274	2138802	24213	2215877	2215877	chr4	1	2	non_unique_compartment	2	1	plus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	115229	ns_21SEP_short_115229	5	2	0.4	2	NA	52917008	63194421	675920	15949	NA	NA	*	2	2	non_unique_compartment	2	2	minus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115265	ns_21SEP_short_115265	4	0	0	1	219431	11208544	11428485	219431	13076	421174	43840	chr10	0	1	minus	1	0	minus	0.5	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115301	ns_21SEP_short_115301	4	2	0.5	2	NA	31294415	153268329	688298	396344	NA	NA	*	0	1	plus	2	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115325	ns_21SEP_short_115325	1	0	0	1	612516	21264169	21877645	612516	612516	612516	612516	chr21	0	1	minus	1	0	minus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	115437	ns_21SEP_short_115437	2	0	0	1	27633826	26787634	54422777	27578886	54940	27633826	27633826	chr17	1	2	non_unique_compartment	2	1	plus	1	1	Active	1	ns short 21SEP
short	ns	21SEP	115440	ns_21SEP_short_115440	1	0	0	1	1087690	88145343	89234830	1087690	1087690	1087690	1087690	chr7	0	1	minus	1	0	minus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	115450	ns_21SEP_short_115450	2	1	0.5	2	NA	44721691	51329736	2088729	2088729	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115452	ns_21SEP_short_115452	2	1	0.5	2	NA	43998969	59290464	2162596	2162596	NA	NA	*	2	2	non_unique_compartment	3	2	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115465	ns_21SEP_short_115465	5	2	0.4	2	NA	39971549	68622829	2802910	126922	NA	NA	*	0	1	minus	2	2	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115467	ns_21SEP_short_115467	1	1	1	2	NA	46552259	50124401	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115516	ns_21SEP_short_115516	5	1	0.2	2	NA	51145162	195609005	144463713	514113	NA	NA	*	0	1	plus	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115627	ns_21SEP_short_115627	2	0	0	1	12252277	17855221	30108304	12053998	198279	12252277	12252277	chr16	1	2	non_unique_compartment	2	1	minus	1	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115633	ns_21SEP_short_115633	5	1	0.2	2	NA	25371920	41431390	371143	143637	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115652	ns_21SEP_short_115652	2	1	0.5	2	NA	13232764	59982925	90297	90297	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115686	ns_21SEP_short_115686	3	0	0	1	54766	36635302	36690702	54766	4017	71971	45595	chr14	0	1	plus	1	0	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115699	ns_21SEP_short_115699	3	0	0	1	62671520	62783202	125455701	62671520	40669	63167432	62175608	chr2	1	2	non_unique_compartment	2	1	plus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115700	ns_21SEP_short_115700	6	1	0.16666666666666666	2	NA	1372725	187140215	5657736	107554	NA	NA	*	1	2	non_unique_compartment	3	3	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115717	ns_21SEP_short_115717	3	1	0.3333333333333333	2	NA	123852635	135959109	1863975	369665	NA	NA	*	0	1	plus	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115724	ns_21SEP_short_115724	2	0	0	1	708973	101608743	102318250	644888	64085	708973	708973	chr13	0	1	minus	2	1	minus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115824	ns_21SEP_short_115824	3	1	0.3333333333333333	2	NA	15000122	38619828	16561	10408	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115839	ns_21SEP_short_115839	3	1	0.3333333333333333	2	NA	32292809	39631818	136793	87187	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115868	ns_21SEP_short_115868	1	0	0	1	324184	211583092	211907580	324184	324184	324184	324184	chr1	1	2	non_unique_compartment	2	1	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	115909	ns_21SEP_short_115909	2	0	0	1	10858057	10742591	21602444	10812461	45596	10858057	10858057	chr5	2	2	non_unique_compartment	3	2	plus	1	1	Active	1	ns short 21SEP
short	ns	21SEP	115917	ns_21SEP_short_115917	1	0	0	1	513671	49023838	49537916	513671	513671	513671	513671	chr22	0	1	minus	1	0	minus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115918	ns_21SEP_short_115918	3	0	0	1	55858096	91363680	147223470	54382586	1562958	110240682	1475510	chr4	2	2	non_unique_compartment	2	2	plus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	115946	ns_21SEP_short_115946	4	1	0.25	2	NA	10327504	125458049	17052552	78187	NA	NA	*	0	1	plus	3	2	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	115991	ns_21SEP_short_115991	4	1	0.25	2	NA	43388901	116135075	58783329	9885	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	115992	ns_21SEP_short_115992	2	0	0	1	43297372	22510413	65808554	43297372	1060549	44357921	42236823	chr13	2	2	non_unique_compartment	3	2	minus	0.5	1	NA	1	ns short 21SEP
short	ns	21SEP	115996	ns_21SEP_short_115996	5	1	0.2	2	NA	51207305	77535092	26209471	117159	NA	NA	*	0	1	plus	3	2	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116051	ns_21SEP_short_116051	5	1	0.2	2	NA	68570189	100435040	1085975	24969	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	116156	ns_21SEP_short_116156	9	1	0.1111111111111111	2	NA	3435428	57423312	773382	11137	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	116176	ns_21SEP_short_116176	6	2	0.3333333333333333	2	NA	2335364	74760311	894008	3945	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	116180	ns_21SEP_short_116180	1	0	0	1	360791	96070894	96433632	360791	360791	360791	360791	chr15	0	1	minus	1	0	minus	1	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	116254	ns_21SEP_short_116254	3	0	0	1	37749175	75627720	113377029	37749175	12590	37912279	37611251	chr7	1	2	non_unique_compartment	2	1	minus	0.6666666666666666	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	116268	ns_21SEP_short_116268	1	0	0	1	7222	111276523	111284015	7222	7222	7222	7222	chr13	0	1	plus	1	0	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	116276	ns_21SEP_short_116276	3	0	0	1	36827062	112683474	149511144	36827062	184690	73646859	7265	chr2	0	2	non_unique_compartment	2	0	plus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	116310	ns_21SEP_short_116310	2	0	0	1	24607267	82415294	107024760	20599462	4007805	24607267	24607267	chr10	0	1	minus	3	2	minus	0.5	1	NA	1	ns short 21SEP
short	ns	21SEP	116374	ns_21SEP_short_116374	6	0	0	1	8574225	20764802	29339442	8541890	12770	17244916	102900	chr2	0	1	plus	2	2	plus	0.6666666666666666	1	Active	1	ns short 21SEP
short	ns	21SEP	116594	ns_21SEP_short_116594	3	2	0.6666666666666666	2	NA	33306223	80468866	1819718	1819718	NA	NA	*	0	1	minus	2	2	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116598	ns_21SEP_short_116598	4	1	0.25	2	NA	9945563	22552832	1886407	659963	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116599	ns_21SEP_short_116599	1	1	1	2	NA	35207524	64938667	-Inf	Inf	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116620	ns_21SEP_short_116620	8	0	0	1	797283	140445565	141243169	797283	3397	1580589	48441	chr6	0	1	plus	1	0	plus	0.5	1	Inactive	1	ns short 21SEP
short	ns	21SEP	116631	ns_21SEP_short_116631	3	1	0.3333333333333333	2	NA	27152781	72787108	12982851	60360	NA	NA	*	2	2	non_unique_compartment	3	2	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116650	ns_21SEP_short_116650	3	0	0	1	806613	40345210	41152909	792682	13931	1115208	498018	chr3	0	1	minus	1	0	minus	0.3333333333333333	3	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	116663	ns_21SEP_short_116663	2	0	0	1	615398	197993163	198608858	615398	213538	828936	401860	chr1	0	1	plus	1	0	plus	0.5	1	Active	1	ns short 21SEP
short	ns	21SEP	116670	ns_21SEP_short_116670	2	1	0.5	2	NA	27093457	244485369	10528	10528	NA	NA	*	0	1	minus	2	1	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	116722	ns_21SEP_short_116722	5	2	0.4	2	NA	24343363	137595754	20364791	12978	NA	NA	*	2	2	non_unique_compartment	5	4	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	116847	ns_21SEP_short_116847	3	0	0	1	8223606	574686	8800863	8192686	24060	8247666	8199546	chr3	1	2	non_unique_compartment	2	1	minus	0.6666666666666666	1	Active	1	ns short 21SEP
short	ns	21SEP	116863	ns_21SEP_short_116863	2	1	0.5	2	NA	120769725	144614453	8276071	8276071	NA	NA	*	1	2	non_unique_compartment	3	2	plus	NA	1	NA	2	ns short 21SEP
short	ns	21SEP	116944	ns_21SEP_short_116944	2	0	0	1	79069901	118747310	197819994	78985231	84670	79069901	79069901	chr1	1	2	non_unique_compartment	2	1	plus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117009	ns_21SEP_short_117009	1	0	0	1	135148	68393813	68532619	135148	135148	135148	135148	chr12	0	1	minus	1	0	minus	1	1	NA	1	ns short 21SEP
short	ns	21SEP	117065	ns_21SEP_short_117065	2	1	0.5	2	NA	599604	17865732	399228	399228	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	117092	ns_21SEP_short_117092	1	0	0	1	263310	124986875	125253431	263310	263310	263310	263310	chr12	0	1	plus	1	0	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	117131	ns_21SEP_short_117131	1	0	0	1	5290	55284923	55290414	5290	5290	5290	5290	chr3	0	1	plus	1	0	plus	1	1	Active	1	ns short 21SEP
short	ns	21SEP	117133	ns_21SEP_short_117133	6	3	0.5	2	NA	12008323	166426144	6377133	1507	NA	NA	*	3	2	non_unique_compartment	5	4	plus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117198	ns_21SEP_short_117198	4	2	0.5	2	NA	37426657	151562416	21422163	20546655	NA	NA	*	3	2	non_unique_compartment	4	4	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117226	ns_21SEP_short_117226	4	2	0.5	2	NA	2956545	24480535	1309518	622367	NA	NA	*	1	2	non_unique_compartment	3	3	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	117263	ns_21SEP_short_117263	4	1	0.25	2	NA	115259083	139291319	820738	34162	NA	NA	*	1	2	non_unique_compartment	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	117300	ns_21SEP_short_117300	3	2	0.6666666666666666	2	NA	15003645	33028388	163110	163110	NA	NA	*	2	2	non_unique_compartment	3	3	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117306	ns_21SEP_short_117306	2	0	0	1	402680	162355792	162758973	317252	85428	402680	402680	chr2	0	1	minus	1	0	minus	1	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117373	ns_21SEP_short_117373	7	2	0.2857142857142857	2	NA	34588523	120608120	85977740	14417950	NA	NA	*	4	2	non_unique_compartment	4	7	plus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117408	ns_21SEP_short_117408	2	0	0	1	165090	85414760	85580345	165090	128678	293768	36412	chr4	2	2	non_unique_compartment	2	2	minus	0.5	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117462	ns_21SEP_short_117462	4	1	0.25	2	NA	99419350	114718992	492145	75609	NA	NA	*	0	1	plus	2	1	plus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	117514	ns_21SEP_short_117514	2	0	0	1	309537	20357026	20667316	309537	269025	578562	40512	chr12	0	1	plus	1	0	plus	0.5	1	Active	1	ns short 21SEP
short	ns	21SEP	117593	ns_21SEP_short_117593	1	0	0	1	405969	41011011	41417266	405969	405969	405969	405969	chrX	0	1	plus	1	0	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	117609	ns_21SEP_short_117609	2	0	0	1	16723304	80600894	97325544	16510087	213217	16723304	16723304	chr4	0	1	minus	2	1	minus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	117709	ns_21SEP_short_117709	2	2	1	2	NA	47045168	93742142	-Inf	Inf	NA	NA	*	0	1	plus	2	2	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117718	ns_21SEP_short_117718	4	0	0	1	5592819	148692787	154285942	5467305	4731	5779637	5406001	chr6	2	2	non_unique_compartment	3	2	minus	0.5	1	Inactive	1	ns short 21SEP
short	ns	21SEP	117790	ns_21SEP_short_117790	1	0	0	1	46691033	69618799	116310346	46691033	46691033	46691033	46691033	chr2	1	2	non_unique_compartment	2	1	minus	1	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117859	ns_21SEP_short_117859	2	1	0.5	2	NA	36655726	180406943	8669360	8669360	NA	NA	*	1	2	non_unique_compartment	3	2	minus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	117866	ns_21SEP_short_117866	1	0	0	1	127712	54029542	54157738	127712	127712	127712	127712	chr3	0	1	plus	1	0	plus	0	1	Active	1	ns short 21SEP
short	ns	21SEP	117893	ns_21SEP_short_117893	4	0	0	1	73205578	12668990	85875558	73163104	42474	76256140	73143460	chr16	3	2	non_unique_compartment	3	3	minus	0.75	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117917	ns_21SEP_short_117917	4	0	0	1	3281731	52418565	55700873	2674860	339317	6403022	2942414	chr10	2	2	non_unique_compartment	4	4	minus	0.5	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	117962	ns_21SEP_short_117962	2	0	0	1	4395435	58776194	63174119	3825597	569838	4395435	4395435	chr6	0	1	minus	2	1	minus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	118122	ns_21SEP_short_118122	4	1	0.25	2	NA	6241766	94202560	253461	35175	NA	NA	*	0	1	plus	2	1	plus	NA	3	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118152	ns_21SEP_short_118152	1	0	0	1	17959789	109323351	127284122	17959789	17959789	17959789	17959789	chr7	1	2	non_unique_compartment	2	1	plus	0	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	118200	ns_21SEP_short_118200	1	1	1	2	NA	23420260	48546908	-Inf	Inf	NA	NA	*	1	2	non_unique_compartment	2	1	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	118232	ns_21SEP_short_118232	6	1	0.16666666666666666	2	NA	6592000	106946027	37016274	1080	NA	NA	*	2	2	non_unique_compartment	5	4	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118257	ns_21SEP_short_118257	5	0	0	1	142041	110194067	110337237	105946	19261	339884	122780	chr12	0	1	plus	1	0	plus	0.6	1	Active	1	ns short 21SEP
short	ns	21SEP	118298	ns_21SEP_short_118298	2	0	0	1	699973	165425255	166126118	695622	4351	699973	699973	chr5	0	1	minus	1	0	minus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	118308	ns_21SEP_short_118308	3	1	0.3333333333333333	2	NA	50680484	107249384	5714034	5709112	NA	NA	*	0	1	minus	3	3	minus	NA	1	Active	2	ns short 21SEP
short	ns	21SEP	118312	ns_21SEP_short_118312	2	0	0	1	10934465	108232945	119168825	6455347	4479118	10934465	10934465	chrX	1	2	non_unique_compartment	3	2	plus	0	1	Inactive	1	ns short 21SEP
short	ns	21SEP	118333	ns_21SEP_short_118333	2	1	0.5	2	NA	37286714	163350409	140655	140655	NA	NA	*	0	1	minus	2	1	minus	NA	1	Inactive	2	ns short 21SEP
short	ns	21SEP	118492	ns_21SEP_short_118492	3	1	0.3333333333333333	2	NA	77073191	196245346	905430	10675	NA	NA	*	0	1	minus	3	2	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118528	ns_21SEP_short_118528	7	2	0.2857142857142857	2	NA	26663126	129292948	2151268	22318	NA	NA	*	3	2	non_unique_compartment	4	5	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118628	ns_21SEP_short_118628	2	1	0.5	2	NA	179581764	216238027	673701	673701	NA	NA	*	0	1	minus	2	1	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118639	ns_21SEP_short_118639	1	0	0	1	408805	34634317	35045489	408805	408805	408805	408805	chr4	0	1	plus	1	0	plus	1	1	Inactive	1	ns short 21SEP
short	ns	21SEP	118646	ns_21SEP_short_118646	3	0	0	1	13257298	123543539	136802296	13187265	899408	26444563	70033	chr7	0	1	minus	2	2	minus	0.3333333333333333	2	non_unique_chrom_state	1	ns short 21SEP
short	ns	21SEP	118680	ns_21SEP_short_118680	6	0	0	1	18533092	170036478	188569727	18533092	1518	41850335	5768617	chr3	0	1	plus	2	2	plus	0.3333333333333333	1	Active	1	ns short 21SEP
short	ns	21SEP	118704	ns_21SEP_short_118704	3	1	0.3333333333333333	2	NA	18277100	88824945	210024	129779	NA	NA	*	2	2	non_unique_compartment	3	2	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118719	ns_21SEP_short_118719	4	0	0	1	12882679	40379993	53263197	10390317	2492362	31350564	12787198	chr5	2	2	non_unique_compartment	4	4	plus	0.25	1	Active	1	ns short 21SEP
short	ns	21SEP	118814	ns_21SEP_short_118814	3	0	0	1	304479	46225915	46531815	304479	4316	576262	41328	chr14	0	1	minus	1	0	minus	0.3333333333333333	1	Active	1	ns short 21SEP
short	ns	21SEP	118953	ns_21SEP_short_118953	5	2	0.4	2	NA	96927685	109760463	2924721	503184	NA	NA	*	3	2	non_unique_compartment	4	5	minus	NA	2	non_unique_chrom_state	2	ns short 21SEP
short	ns	21SEP	118962	ns_21SEP_short_118962	9	4	0.4444444444444444	2	NA	39579051	195161102	153736328	4213	NA	NA	*	4	2	non_unique_compartment	4	6	plus	NA	2	non_unique_chrom_state	2	ns short 21SEP
